starttime,benchmarkID,format,dataset,triplestore,noclients,queryID,qps,succeeded,failed,totaltime,resultsize,penalizedtime
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,82,299.3583415597236,4852,0,16208,0,16208
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,59,398.16483696542684,4860,0,12206,0,12206
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,5,394.52744397531666,4859,0,12316,0,12316
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,13,333.44796753559393,4848,0,14539,0,14539
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,129,434.85663082437276,4853,0,11160,0,11160
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,128,319.57065718424866,4853,0,15186,0,15186
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,24,423.5294117647059,4860,0,11475,0,11475
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,2,292.6829268292683,4860,0,16605,0,16605
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,64,394.28849586240466,4860,0,12326,0,12326
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,169,461.890243902439,4848,0,10496,0,10496
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,8,449.58294717330864,4851,0,10790,0,10790
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,151,394.2323314378554,4853,0,12310,0,12310
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,58,440.5410312273057,4853,0,11016,0,11016
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,82,301.71769977595216,4848,0,16068,0,16068
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,23,313.06873184898353,4851,0,15495,0,15495
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,87,162.55068190195357,4851,0,29843,0,29843
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,18,317.4675919863821,4849,0,15274,0,15274
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,62,385.81424936386765,4852,0,12576,0,12576
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,153,170.61928219563686,4849,0,28420,0,28420
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,66,344.14618599050925,4859,0,14119,0,14119
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,106,436.77541116203827,4860,0,11127,0,11127
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,149,386.01654470251356,4853,0,12572,0,12572
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,34,429.2527821939587,4860,0,11322,0,11322
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,134,376.2192289828147,4860,0,12918,0,12918
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,20,389.1475357200193,4848,0,12458,0,12458
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,171,370.67318713226865,4851,0,13087,0,13087
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,106,441.26204764502637,4853,0,10998,0,10998
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,84,377.0593720857942,4852,0,12868,0,12868
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,118,392.8860145513339,4860,0,12370,0,12370
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,28,411.93447075800015,4853,0,11781,0,11781
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,131,420.10911925175367,4851,0,11547,0,11547
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,13,336.87426230646395,4852,0,14403,0,14403
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,63,398.7508218277449,4852,0,12168,0,12168
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,35,366.3776856388993,4860,0,13265,0,13265
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,9,409.71283783783787,4851,0,11840,0,11840
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,14,381.35593220338984,4860,0,12744,0,12744
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,6,461.618947969181,4853,0,10513,0,10513
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,169,460.6560485400076,4859,0,10548,0,10548
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,29,330.89941312952095,4849,0,14654,0,14654
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,135,374.93238544161966,4852,0,12941,0,12941
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,96,389.40609951845903,4852,0,12460,0,12460
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,15,72.10259610955076,4852,0,67293,0,67293
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,2,290.29556060787365,4852,0,16714,0,16714
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,19,385.7290589451913,4849,0,12571,0,12571
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,32,347.21625876628025,4852,0,13974,0,13974
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,97,390.57971014492756,4851,0,12420,0,12420
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,90,414.46524749935884,4848,0,11697,0,11697
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,84,381.8668345663466,4852,0,12706,0,12706
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,159,336.22243794203297,4849,0,14422,0,14422
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,61,372.84234752589185,4860,0,13035,0,13035
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,108,385.65307094112046,4860,0,12602,0,12602
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,47,385.4513723623671,4859,0,12606,0,12606
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,133,285.7985026233567,4848,0,16963,0,16963
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,119,432.01852016739383,4852,0,11231,0,11231
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,75,492.6403410821236,4853,0,9851,0,9851
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,11,438.1536242336819,4860,0,11092,0,11092
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,134,393.41069544753714,4848,0,12323,0,12323
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,99,369.3851181880368,4860,0,13157,0,13157
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,114,241.54252403965918,4848,0,20071,0,20071
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,102,391.9496652415907,4859,0,12397,0,12397
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,68,430.6504570059455,4853,0,11269,0,11269
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,145,419.62818849978385,4853,0,11565,0,11565
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,152,392.9063082030934,4852,0,12349,0,12349
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,138,284.2105263157894,4860,0,17100,0,17100
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,151,391.8406837055551,4860,0,12403,0,12403
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,8,452.02797202797206,4848,0,10725,0,10725
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,165,399.439729751998,4848,0,12137,0,12137
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,47,384.6336822074215,4851,0,12612,0,12612
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,85,230.49864524409375,4849,0,21037,0,21037
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,140,473.0731707317073,4849,0,10250,0,10250
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,87,163.8736217419159,4860,0,29657,0,29657
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,44,9.928566747493283,4848,0,488288,0,488288
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,59,393.81393083292744,4851,0,12318,0,12318
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,162,394.41649082941086,4860,0,12322,0,12322
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,114,243.8155451854082,4859,0,19929,0,19929
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,121,314.4319875575141,4852,0,15431,0,15431
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,166,448.5212569316081,4853,0,10820,0,10820
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,135,379.2134831460674,4860,0,12816,0,12816
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,144,451.58892399182304,4860,0,10762,0,10762
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,90,419.83213636756943,4852,0,11557,0,11557
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,110,355.92100433154684,4848,0,13621,0,13621
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,170,399.14445541296476,4852,0,12156,0,12156
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,142,424.1231522784921,4849,0,11433,0,11433
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,92,365.94202898550725,4848,0,13248,0,13248
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,52,255.84463560082324,4848,0,18949,0,18949
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,101,475.9006577009915,4848,0,10187,0,10187
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,160,352.08303091885614,4851,0,13778,0,13778
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,57,281.5106580166821,4860,0,17264,0,17264
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,138,283.4512187993219,4849,0,17107,0,17107
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,109,473.91007509997075,4859,0,10253,0,10253
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,53,367.99393249905194,4852,0,13185,0,13185
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,144,448.5117396931041,4852,0,10818,0,10818
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,28,407.97778338803334,4848,0,11883,0,11883
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,150,213.50437112858586,4860,0,22763,0,22763
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,83,476.2278978388998,4848,0,10180,0,10180
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,130,389.2676666399294,4853,0,12467,0,12467
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,41,475.9195684158901,4852,0,10195,0,10195
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,39,365.14148103552077,4852,0,13288,0,13288
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,98,225.52204176334106,4860,0,21550,0,21550
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,61,372.2857362080872,4852,0,13033,0,13033
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,120,377.11798538784393,4852,0,12866,0,12866
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,168,349.03763286411953,4860,0,13924,0,13924
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,158,283.2167832167832,4860,0,17160,0,17160
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,51,480.6646226881614,4860,0,10111,0,10111
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,148,385.1469420174742,4849,0,12590,0,12590
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,145,421.93211488250654,4848,0,11490,0,11490
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,32,350.2706604114038,4853,0,13855,0,13855
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,12,361.0035735556879,4849,0,13432,0,13432
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,108,388.90670086566206,4852,0,12476,0,12476
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,20,391.5113370451061,4852,0,12393,0,12393
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,112,400.4291491293224,4852,0,12117,0,12117
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,118,394.691850525116,4848,0,12283,0,12283
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,70,471.890474803379,4860,0,10299,0,10299
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,10,431.83840541021533,4853,0,11238,0,11238
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,120,376.33824670287044,4851,0,12890,0,12890
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,112,400.363366091337,4848,0,12109,0,12109
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,153,171.6296505870703,4853,0,28276,0,28276
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,125,9.174589717192514,4848,0,528416,0,528416
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,124,377.2366578496966,4849,0,12854,0,12854
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,82,300.68675369671473,4860,0,16163,0,16163
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,60,366.6112454655381,4851,0,13232,0,13232
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,25,384.98098859315587,4860,0,12624,0,12624
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,149,386.0598345003183,4852,0,12568,0,12568
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,17,363.37078651685397,4851,0,13350,0,13350
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,31,371.2689422929741,4851,0,13066,0,13066
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,153,171.1644971249162,4852,0,28347,0,28347
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,59,395.855429550461,4852,0,12257,0,12257
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,153,172.99683195101983,4860,0,28093,0,28093
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,72,304.7523258737742,4848,0,15908,0,15908
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,132,250.6844361795547,4853,0,19359,0,19359
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,113,194.91457447661827,4860,0,24934,0,24934
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,105,475.73767277717866,4853,0,10201,0,10201
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,53,367.79956097191734,4859,0,13211,0,13211
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,73,339.4328816873865,4860,0,14318,0,14318
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,79,380.3137254901961,4849,0,12750,0,12750
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,79,378.386795390844,4860,0,12844,0,12844
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,167,407.5940860215054,4852,0,11904,0,11904
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,60,373.9499036608863,4852,0,12975,0,12975
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,103,377.13708423997514,4853,0,12868,0,12868
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,114,241.17530078552252,4851,0,20114,0,20114
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,110,347.6640871309831,4852,0,13956,0,13956
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,23,310.4882575030396,4852,0,15627,0,15627
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,18,325.78093578227646,4860,0,14918,0,14918
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,151,388.8132061863932,4852,0,12479,0,12479
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,132,251.02178074395985,4852,0,19329,0,19329
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,121,313.2794830371567,4848,0,15475,0,15475
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,15,72.6388265229756,4853,0,66810,0,66810
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,113,196.5219506262921,4848,0,24669,0,24669
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,128,324.0443731622561,4849,0,14964,0,14964
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,11,440.98137210358925,4853,0,11005,0,11005
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,26,364.1002551403272,4852,0,13326,0,13326
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,52,256.08404159847964,4851,0,18943,0,18943
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,154,439.4610724296953,4860,0,11059,0,11059
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,125,9.235277238842132,4860,0,526243,0,526243
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,71,396.6320608190959,4852,0,12233,0,12233
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,41,471.6157205240175,4860,0,10305,0,10305
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,22,328.149300155521,4853,0,14789,0,14789
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,38,375.20265575542345,4860,0,12953,0,12953
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,103,375.1736915238536,4860,0,12954,0,12954
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,0,395.8078460158226,4853,0,12261,0,12261
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,149,385.34728829686014,4860,0,12612,0,12612
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,53,372.2947045280123,4851,0,13030,0,13030
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,69,114.08622878367578,4853,0,42538,0,42538
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,112,398.00180165424615,4860,0,12211,0,12211
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,116,269.273494778938,4848,0,18004,0,18004
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,16,367.3824285498261,4859,0,13226,0,13226
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,45,403.16008316008316,4848,0,12025,0,12025
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,156,458.96685239399375,4860,0,10589,0,10589
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,27,484.6215298581985,4853,0,10014,0,10014
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,167,413.2674784978285,4853,0,11743,0,11743
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,62,382.42710795902286,4853,0,12690,0,12690
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,66,342.44543335452425,4848,0,14157,0,14157
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,97,386.0179950633012,4848,0,12559,0,12559
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,142,418.2758620689655,4852,0,11600,0,11600
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,96,385.3116315998412,4853,0,12595,0,12595
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,61,370.96774193548384,4853,0,13082,0,13082
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,152,399.63759163166134,4852,0,12141,0,12141
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,158,283.57685563997666,4852,0,17110,0,17110
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,170,403.7613381043522,4852,0,12017,0,12017
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,69,114.00911696978241,4852,0,42558,0,42558
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,54,465.02727011769207,4860,0,10451,0,10451
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,75,479.1625518467312,4852,0,10126,0,10126
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,54,469.93318485523383,4853,0,10327,0,10327
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,170,399.0451889044366,4848,0,12149,0,12149
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,49,377.78296746068816,4853,0,12846,0,12846
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,143,367.40247958875113,4860,0,13228,0,13228
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,141,385.34728829686014,4860,0,12612,0,12612
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,94,366.8836082942334,4848,0,13214,0,13214
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,143,366.1334138243284,4852,0,13252,0,13252
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,129,433.2142857142857,4852,0,11200,0,11200
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,56,208.0865310327067,4848,0,23298,0,23298
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,18,324.311681368618,4853,0,14964,0,14964
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,115,323.1455586629378,4853,0,15018,0,15018
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,136,104.93279366247484,4848,0,46201,0,46201
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,139,469.60898180410373,4852,0,10332,0,10332
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,55,200.26432081939453,4849,0,24213,0,24213
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,140,470.6110196572093,4860,0,10327,0,10327
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,0,400.82474226804123,4860,0,12125,0,12125
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,9,404.9786985214268,4848,0,11971,0,11971
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,1,373.90367748884444,4860,0,12998,0,12998
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,76,361.0698365527489,4860,0,13460,0,13460
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,167,416.63094727818265,4860,0,11665,0,11665
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,132,248.63150355553282,4860,0,19547,0,19547
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,158,285.3024240997882,4849,0,16996,0,16996
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,100,324.8663101604278,4860,0,14960,0,14960
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,57,279.73479388872875,4852,0,17345,0,17345
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,79,381.80673591438466,4852,0,12708,0,12708
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,94,363.69087774529646,4852,0,13341,0,13341
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,5,397.8679786797868,4852,0,12195,0,12195
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,104,475.73767277717866,4853,0,10201,0,10201
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,9,407.6625777180306,4852,0,11902,0,11902
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,40,248.92418032786887,4859,0,19520,0,19520
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,124,382.03573958907344,4853,0,12703,0,12703
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,85,233.67681047765794,4853,0,20768,0,20768
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,137,436.72881203278394,4849,0,11103,0,11103
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,16,364.01830594943357,4852,0,13329,0,13329
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,62,383.04763409432024,4849,0,12659,0,12659
2019-09-17 11:19:43.986000,5/1/2,HTTP,SWDF,Virtuoso,4,46,427.7415947896497,4860,0,11362,0,11362
